"","checklist_id","observer_id","observation_count","species_observed","state_code","locality_id","latitude","longitude","protocol_type","all_species_reported","observation_date","year","day_of_year","hours_of_day","effort_hours","effort_distance_km","effort_speed_kmph","number_observers","elevation_mean","elevation_sd","ed_c01_barren","pland_c01_barren","ed_c02_snow","pland_c02_snow","ed_c03_water","pland_c03_water","ed_c11_evergreen_needleleaf","pland_c11_evergreen_needleleaf","ed_c12_evergreen_broadleaf","pland_c12_evergreen_broadleaf","ed_c13_deciduous_needleleaf","pland_c13_deciduous_needleleaf","ed_c14_deciduous_broadlead","pland_c14_deciduous_broadlead","ed_c15_mixed_broadleaf_needleleaf","pland_c15_mixed_broadleaf_needleleaf","ed_c16_mixed_broadleaf_deciduous","pland_c16_mixed_broadleaf_deciduous","ed_c21_open_forests","pland_c21_open_forests","ed_c22_sparse_forests","pland_c22_sparse_forests","ed_c31_dense_herbaceous","pland_c31_dense_herbaceous","ed_c32_sparse_herbaceous","pland_c32_sparse_herbaceous","ed_c41_dense_shrublands","pland_c41_dense_shrublands","ed_c42_shrubland_grassland","pland_c42_shrubland_grassland","ed_c43_sparse_shrublands","pland_c43_sparse_shrublands","ed_c255_unclassified","pland_c255_unclassified"
"2735","S34744307","obs645717",0,FALSE,"CO-CAL","L4510695",5.0186864,-75.4034498,"Traveling",1,2017-02-23,2017,54,9,3,4,1.33333333333333,1,2643.61303710938,102.902633666992,0,0,0,0,0,0,0,0,4.31673884323757,80,0,0,0,0,0,0,0,0,4.31673884323757,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2736","S35465662","obs645717",0,FALSE,"CO-CAL","L4510695",5.0186864,-75.4034498,"Stationary",1,2017-03-17,2017,76,8,5,0,0,2,2643.61303710938,102.902633666992,0,0,0,0,0,0,0,0,4.31673884323757,80,0,0,0,0,0,0,0,0,4.31673884323757,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2737","S43456229","obs652958",0,FALSE,"CO-CAL","L4510695",5.0186864,-75.4034498,"Traveling",1,2018-03-07,2018,66,12.9,0.85,1.609,1.89294117647059,1,2643.61303710938,102.902633666992,0,0,0,0,0,0,0,0,4.31673884323757,80,0,0,0,0,0,0,0,0,4.31673884323757,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2738","S42658048","obs433512",0,FALSE,"CO-CAL","L4510695",5.0186864,-75.4034498,"Traveling",1,2018-02-10,2018,41,17.4166666666667,0.75,2,2.66666666666667,3,2643.61303710938,102.902633666992,0,0,0,0,0,0,0,0,4.31673884323757,80,0,0,0,0,0,0,0,0,4.31673884323757,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2739","S42112984","obs510739",0,FALSE,"CO-CAL","L4510695",5.0186864,-75.4034498,"Traveling",1,2018-01-19,2018,19,7.16666666666667,4,5,1.25,10,2643.61303710938,102.902633666992,0,0,0,0,0,0,0,0,4.31673884323757,80,0,0,0,0,0,0,0,0,4.31673884323757,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2740","S43556296","obs599017",NA,TRUE,"CO-CAL","L4510695",5.0186864,-75.4034498,"Traveling",1,2018-03-08,2018,67,12,5,8,1.6,2,2643.61303710938,102.902633666992,0,0,0,0,0,0,0,0,4.31673884323757,80,0,0,0,0,0,0,0,0,4.31673884323757,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2741","S42368223","obs669195",0,FALSE,"CO-CAL","L4510695",5.0186864,-75.4034498,"Traveling",1,2018-01-30,2018,30,8.03333333333333,3.9,6,1.53846153846154,10,2643.61303710938,102.902633666992,0,0,0,0,0,0,0,0,4.31673884323757,80,0,0,0,0,0,0,0,0,4.31673884323757,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2742","S42686078","obs433512",0,FALSE,"CO-CAL","L4510695",5.0186864,-75.4034498,"Traveling",1,2018-02-11,2018,42,15.5166666666667,2.43333333333333,5,2.05479452054795,2,2643.61303710938,102.902633666992,0,0,0,0,0,0,0,0,4.31673884323757,80,0,0,0,0,0,0,0,0,4.31673884323757,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2743","S52182141","obs652958",0,FALSE,"CO-CAL","L4510695",5.0186864,-75.4034498,"Traveling",1,2019-01-29,2019,29,10.4166666666667,1.63333333333333,2.32,1.42040816326531,1,2643.61303710938,102.902633666992,0,0,0,0,0,0,0,0,5.27601414173479,75.5555555555556,0,0,0,0,0,0,0,0,5.27601414173479,24.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2744","S41877494","obs819785",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2018-01-13,2018,13,15.2,1.9,0.418,0.22,1,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94933662622318,68.2926829268293,8.94933662622318,31.7073170731707,0,0,0,0,0,0,0,0,0,0,0,0
"2745","S35371665","obs452524",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2017-03-18,2017,77,6,6,1.5,0.25,4,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94933662622318,70.7317073170732,8.94933662622318,29.2682926829268,0,0,0,0,0,0,0,0,0,0,0,0
"2746","S35920051","obs346101",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2017-03-26,2017,85,13,3,3.219,1.073,3,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94933662622318,70.7317073170732,8.94933662622318,29.2682926829268,0,0,0,0,0,0,0,0,0,0,0,0
"2747","S51437624","obs819785",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2019-01-07,2019,7,11.7,1.66666666666667,4.297,2.5782,2,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79074722873264,68.2926829268293,5.79074722873264,31.7073170731707,0,0,0,0,0,0,0,0,0,0,0,0
"2748","S35454720","obs895419",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2017-03-15,2017,74,6.5,6,5,0.833333333333333,8,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94933662622318,70.7317073170732,8.94933662622318,29.2682926829268,0,0,0,0,0,0,0,0,0,0,0,0
"2749","S41651381","obs893713",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2018-01-05,2018,5,7,5,2,0.4,9,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94933662622318,68.2926829268293,8.94933662622318,31.7073170731707,0,0,0,0,0,0,0,0,0,0,0,0
"2750","S65749431","obs762967",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2020-03-12,2020,72,14.7333333333333,2.85,2.438,0.855438596491228,1,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37004192747789,63.4146341463415,7.37004192747789,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0
"2751","S64314586","obs645717",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2020-02-06,2020,37,14.4666666666667,2,1.609,0.8045,3,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37004192747789,63.4146341463415,7.37004192747789,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0
"2752","S75237581","obs645717",1,TRUE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2020-03-04,2020,64,9.88333333333333,2.8,2.327,0.831071428571429,1,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37004192747789,63.4146341463415,7.37004192747789,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0
"2753","S47634108","obs1135126",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2018-03-31,2018,90,10.6666666666667,2.5,0.4,0.16,1,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94933662622318,68.2926829268293,8.94933662622318,31.7073170731707,0,0,0,0,0,0,0,0,0,0,0,0
"2754","S41620045","obs645717",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2018-01-04,2018,4,13.1166666666667,1.9,2.598,1.36736842105263,5,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94933662622318,68.2926829268293,8.94933662622318,31.7073170731707,0,0,0,0,0,0,0,0,0,0,0,0
"2755","S107471010","obs911136",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2022-03-30,2022,89,16,1,1,1,1,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1079260237138,53.6585365853659,12.1079260237138,46.3414634146341,0,0,0,0,0,0,0,0,0,0,0,0
"2756","S35490907","obs452524",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2016-02-13,2016,44,6.5,5,2,0.4,3,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5286313249685,63.4146341463415,10.5286313249685,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0
"2757","S100745834","obs1089360",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2022-01-14,2022,14,13.7166666666667,1,1.2,1.2,2,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1079260237138,53.6585365853659,12.1079260237138,46.3414634146341,0,0,0,0,0,0,0,0,0,0,0,0
"2758","S52303450","obs819785",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2019-02-02,2019,33,10.3166666666667,1.05,0.515,0.49047619047619,1,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79074722873264,68.2926829268293,5.79074722873264,31.7073170731707,0,0,0,0,0,0,0,0,0,0,0,0
"2759","S54276810","obs658705",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2019-03-27,2019,86,8.25,1.8,3.53,1.96111111111111,4,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79074722873264,68.2926829268293,5.79074722873264,31.7073170731707,0,0,0,0,0,0,0,0,0,0,0,0
"2760","S33986217","obs791866",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2017-01-28,2017,28,7.6,5,3.219,0.6438,3,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94933662622318,70.7317073170732,8.94933662622318,29.2682926829268,0,0,0,0,0,0,0,0,0,0,0,0
"2761","S35258471","obs799173",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2017-03-18,2017,77,12.0666666666667,1,1.609,1.609,1,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94933662622318,70.7317073170732,8.94933662622318,29.2682926829268,0,0,0,0,0,0,0,0,0,0,0,0
"2762","S65226460","obs828883",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2020-02-24,2020,55,14.2166666666667,1.05,0.96,0.914285714285714,4,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37004192747789,63.4146341463415,7.37004192747789,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0
"2763","S63210463","obs1211345",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Stationary",1,2020-01-09,2020,9,15.25,0.0333333333333333,0,0,1,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37004192747789,63.4146341463415,7.37004192747789,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0
"2764","S105971493","obs2469527",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2022-03-29,2022,88,8.6,3.16666666666667,1.91,0.603157894736842,1,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1079260237138,53.6585365853659,12.1079260237138,46.3414634146341,0,0,0,0,0,0,0,0,0,0,0,0
"2765","S70563398","obs1461449",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2020-02-15,2020,46,15,2,1.207,0.6035,9,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37004192747789,63.4146341463415,7.37004192747789,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0
"2766","S53219927","obs742931",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2019-02-28,2019,59,6.86666666666667,3.95,3.32,0.840506329113924,3,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79074722873264,68.2926829268293,5.79074722873264,31.7073170731707,0,0,0,0,0,0,0,0,0,0,0,0
"2767","S68860377","obs893713",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Stationary",1,2020-01-26,2020,26,15.5,2,0,0,1,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37004192747789,63.4146341463415,7.37004192747789,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0
"2768","S64945306","obs609841",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Stationary",1,2020-02-22,2020,53,9.63333333333333,0.6,0,0,1,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37004192747789,63.4146341463415,7.37004192747789,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0
"2769","S34962883","obs791833",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2017-02-18,2017,49,6.68333333333333,5,6,1.2,8,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94933662622318,70.7317073170732,8.94933662622318,29.2682926829268,0,0,0,0,0,0,0,0,0,0,0,0
"2770","S34649388","obs540063",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Stationary",1,2017-02-22,2017,53,9.68333333333333,2,0,0,9,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94933662622318,70.7317073170732,8.94933662622318,29.2682926829268,0,0,0,0,0,0,0,0,0,0,0,0
"2771","S51540740","obs22246",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Stationary",1,2019-01-10,2019,10,17.05,1.35,0,0,1,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79074722873264,68.2926829268293,5.79074722873264,31.7073170731707,0,0,0,0,0,0,0,0,0,0,0,0
"2772","S103310237","obs238941",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2022-02-19,2022,50,15,3,1.609,0.536333333333333,4,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1079260237138,53.6585365853659,12.1079260237138,46.3414634146341,0,0,0,0,0,0,0,0,0,0,0,0
"2773","S51547439","obs22246",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Stationary",1,2019-01-11,2019,11,6.5,0.466666666666667,0,0,1,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79074722873264,68.2926829268293,5.79074722873264,31.7073170731707,0,0,0,0,0,0,0,0,0,0,0,0
"2774","S64443992","obs1184051",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Stationary",1,2020-02-14,2020,45,7.25,0.366666666666667,0,0,1,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37004192747789,63.4146341463415,7.37004192747789,36.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0
"2775","S53528482","obs128996",0,FALSE,"CO-CAL","L4538537",4.9968613,-75.6166045,"Traveling",1,2019-02-23,2019,54,16,1.08333333333333,0.805,0.743076923076923,5,1374.06140136719,57.510684967041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79074722873264,68.2926829268293,5.79074722873264,31.7073170731707,0,0,0,0,0,0,0,0,0,0,0,0
"2776","S29250968","obs354845",0,FALSE,"CO-CAL","L4540164",5.0705967,-75.4354763,"Traveling",1,2016-03-23,2016,83,12,0.75,1,1.33333333333333,1,2543.26245117188,149.563034057617,0,0,0,0,0,0,0,0,6.47510826485629,77.5,0,0,0,0,0,0,0,0,6.47510826485629,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2777","S33640794","obs354845",0,FALSE,"CO-CAL","L4540164",5.0705967,-75.4354763,"Stationary",1,2017-01-13,2017,13,5.08333333333333,0.666666666666667,0,0,4,2543.26245117188,149.563034057617,0,0,0,0,0,0,0,0,5.39592355404686,72.5,0,0,0,0,0,0,0,0,5.39592355404686,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2778","S29250836","obs354845",0,FALSE,"CO-CAL","L4540164",5.0705967,-75.4354763,"Traveling",1,2016-03-23,2016,83,16,4,2,0.5,4,2543.26245117188,149.563034057617,0,0,0,0,0,0,0,0,6.47510826485629,77.5,0,0,0,0,0,0,0,0,6.47510826485629,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2779","S33640639","obs354845",0,FALSE,"CO-CAL","L4540164",5.0705967,-75.4354763,"Traveling",1,2017-01-13,2017,13,11.8,0.666666666666667,2,3,4,2543.26245117188,149.563034057617,0,0,0,0,0,0,0,0,5.39592355404686,72.5,0,0,0,0,0,0,0,0,5.39592355404686,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2780","S29250736","obs354845",0,FALSE,"CO-CAL","L4540164",5.0705967,-75.4354763,"Traveling",1,2016-03-23,2016,83,7,4,3,0.75,4,2543.26245117188,149.563034057617,0,0,0,0,0,0,0,0,6.47510826485629,77.5,0,0,0,0,0,0,0,0,6.47510826485629,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2781","S29251171","obs354845",0,FALSE,"CO-CAL","L4540219",5.0107476,-75.3238106,"Traveling",1,2016-03-24,2016,84,7,2,3,1.5,3,3601.95166015625,72.7578811645508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9094918282098,68.8888888888889,8.63347768647508,24.4444444444444,5.27601414173468,6.66666666666667,0,0,0,0,0,0,0,0,0,0
"2782","S29251319","obs354845",0,FALSE,"CO-CAL","L4540241",4.969534,-75.3764892,"Traveling",1,2016-03-24,2016,84,10,3,4,1.33333333333333,3,3681.13427734375,196.534606933594,0,0,0,0,0,0,0,0,6.56895041362232,28.2608695652174,0,0,0,0,0,0,0,0,7.97658264511278,69.5652173913043,0,0,1.40763223149046,2.17391304347826,0,0,0,0,0,0,0,0,0,0
"2783","S38145634","obs651643",0,FALSE,"CO-CAL","L4561987",5.065187,-75.499163,"Traveling",1,2017-03-28,2017,87,11.5833333333333,0.583333333333333,0.2,0.342857142857143,1,2077.5302734375,46.7439880371094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42290505997469,17.0731707317073,9.4757681924715,80.4878048780488,2.1057262649937,2.4390243902439,0,0,0,0,0,0,0,0,0,0
"2784","S34994406","obs397020",0,FALSE,"CO-CAL","L4586360",5.1526011,-75.6891596,"Traveling",1,2017-02-02,2017,33,7.5,1,0.5,0.5,1,949.776428222656,26.1846408843994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8710318189019,75,11.8710318189019,25,0,0,0,0,0,0,0,0,0,0,0,0
"2785","S34994440","obs397020",0,FALSE,"CO-CAL","L4586360",5.1526011,-75.6891596,"Traveling",1,2017-01-28,2017,28,17.4333333333333,2,0.5,0.25,1,949.776428222656,26.1846408843994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8710318189019,75,11.8710318189019,25,0,0,0,0,0,0,0,0,0,0,0,0
"2786","S82444746","obs397020",0,FALSE,"CO-CAL","L4586360",5.1526011,-75.6891596,"Stationary",1,2021-01-31,2021,31,7.41666666666667,0.583333333333333,0,0,1,949.776428222656,26.1846408843994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63347768647411,70,8.63347768647411,30,0,0,0,0,0,0,0,0,0,0,0,0
"2787","S34994279","obs397020",0,FALSE,"CO-CAL","L4586360",5.1526011,-75.6891596,"Stationary",1,2017-02-12,2017,43,8.5,2,0,0,1,949.776428222656,26.1846408843994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8710318189019,75,11.8710318189019,25,0,0,0,0,0,0,0,0,0,0,0,0
"2788","S42978756","obs194014",0,FALSE,"CO-CAL","L4589433",5.070468,-75.473972,"Stationary",1,2018-02-18,2018,49,9,2,0,0,1,2206.07373046875,67.4661712646484,0,0,0,0,0,0,0,0,3.59728236936418,19.4444444444444,0,0,0,0,0,0,0,0,7.79411180028909,66.6666666666667,4.19682943092491,13.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0
"2789","S42927000","obs194014",0,FALSE,"CO-CAL","L4589433",5.070468,-75.473972,"Stationary",1,2018-02-18,2018,49,9,1.83333333333333,0,0,1,2206.07373046875,67.4661712646484,0,0,0,0,0,0,0,0,3.59728236936418,19.4444444444444,0,0,0,0,0,0,0,0,7.79411180028909,66.6666666666667,4.19682943092491,13.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0
"2790","S42888343","obs194014",0,FALSE,"CO-CAL","L4589433",5.070468,-75.473972,"Stationary",1,2018-02-16,2018,47,11.5666666666667,0.283333333333333,0,0,1,2206.07373046875,67.4661712646484,0,0,0,0,0,0,0,0,3.59728236936418,19.4444444444444,0,0,0,0,0,0,0,0,7.79411180028909,66.6666666666667,4.19682943092491,13.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0
"2791","S42979282","obs194014",0,FALSE,"CO-CAL","L4589433",5.070468,-75.473972,"Stationary",1,2018-02-19,2018,50,9.06666666666667,2,0,0,1,2206.07373046875,67.4661712646484,0,0,0,0,0,0,0,0,3.59728236936418,19.4444444444444,0,0,0,0,0,0,0,0,7.79411180028909,66.6666666666667,4.19682943092491,13.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0
"2792","S42977766","obs194014",0,FALSE,"CO-CAL","L4589433",5.070468,-75.473972,"Stationary",1,2018-02-19,2018,50,9.06666666666667,2.13333333333333,0,0,1,2206.07373046875,67.4661712646484,0,0,0,0,0,0,0,0,3.59728236936418,19.4444444444444,0,0,0,0,0,0,0,0,7.79411180028909,66.6666666666667,4.19682943092491,13.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0
"2793","S42855716","obs194014",0,FALSE,"CO-CAL","L4589433",5.070468,-75.473972,"Stationary",1,2018-02-16,2018,47,14.5666666666667,0.283333333333333,0,0,1,2206.07373046875,67.4661712646484,0,0,0,0,0,0,0,0,3.59728236936418,19.4444444444444,0,0,0,0,0,0,0,0,7.79411180028909,66.6666666666667,4.19682943092491,13.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0
"2794","S42889751","obs194014",0,FALSE,"CO-CAL","L4589433",5.070468,-75.473972,"Stationary",1,2018-02-17,2018,48,11,3,0,0,1,2206.07373046875,67.4661712646484,0,0,0,0,0,0,0,0,3.59728236936418,19.4444444444444,0,0,0,0,0,0,0,0,7.79411180028909,66.6666666666667,4.19682943092491,13.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0
"2795","S43876079","obs669195",0,FALSE,"CO-CAL","L4602259",5.0876203,-75.6326828,"Traveling",1,2018-03-21,2018,80,6.41666666666667,4.91666666666667,2,0.406779661016949,3,1131.56481933594,85.2784576416016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05286313249695,97.5609756097561,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,0,0,0,0
"2796","S80896013","obs693372",0,FALSE,"CO-CAL","L4608443",4.9880556,-75.4430556,"Stationary",1,2021-02-12,2021,43,8.51666666666667,0.2,0,0,1,2467.083984375,72.4946517944336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2797","S79903447","obs693372",0,FALSE,"CO-CAL","L4608443",4.9880556,-75.4430556,"Stationary",1,2021-01-24,2021,24,9.88333333333333,0.0833333333333333,0,0,1,2467.083984375,72.4946517944336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2798","S79149148","obs693372",0,FALSE,"CO-CAL","L4608443",4.9880556,-75.4430556,"Stationary",1,2021-01-11,2021,11,8.76666666666667,0.0833333333333333,0,0,1,2467.083984375,72.4946517944336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2799","S78496202","obs693372",0,FALSE,"CO-CAL","L4608443",4.9880556,-75.4430556,"Stationary",1,2021-01-02,2021,2,8.78333333333333,0.0833333333333333,0,0,1,2467.083984375,72.4946517944336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2800","S48034740","obs721680",0,FALSE,"CO-CAL","L465366",5.4838333,-75.072,"Traveling",1,2018-02-23,2018,54,7,3,2,0.666666666666667,4,1769.27136230469,107.791366577148,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2801","S48034742","obs721680",0,FALSE,"CO-CAL","L465366",5.4838333,-75.072,"Traveling",1,2018-02-21,2018,52,6,4,8,2,3,1769.27136230469,107.791366577148,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2802","S33603392","obs327706",0,FALSE,"CO-CAL","L465366",5.4838333,-75.072,"Traveling",1,2017-01-11,2017,11,6.01666666666667,3.08333333333333,6.437,2.08767567567568,4,1769.27136230469,107.791366577148,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2803","S100891516","obs842354",3,TRUE,"CO-CAL","L465366",5.4838333,-75.072,"Traveling",1,2022-01-16,2022,16,8.26666666666667,3.25,2.58,0.793846153846154,1,1769.27136230469,107.791366577148,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2804","S65223415","obs1494490",0,FALSE,"CO-CAL","L465366",5.4838333,-75.072,"Traveling",1,2020-02-27,2020,58,16.0833333333333,2.26666666666667,0.29,0.127941176470588,10,1769.27136230469,107.791366577148,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
