"id"	"scientificName"	"decimalLongitude"	"decimalLatitude"	"year"	"month"	"day"	"datasetName"	"basisOfRecord"	"created_by"
2557782354	"Glyptemys insculpta"	-74.674729	40.614585	2017	9	4	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3032031405	"Glyptemys insculpta"	-77.265634	40.196043	2017	9	8	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1702489467	"Glyptemys insculpta"	-66.706122	45.909236	2017	10	8	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2012958645	"Glyptemys insculpta"	-91.366746	46.511081	2017	10	1	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3079716411	"Glyptemys insculpta"	-66.511389	45.712052	2017	10	4	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1265594016	"Glyptemys insculpta"	-72.321355	41.832364	2016	4	23	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2397705614	"Glyptemys insculpta"	-76.154484	43.44973	2016	4	1	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1269578639	"Glyptemys insculpta"	-75.680432	40.339311	2016	5	20	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1270050478	"Glyptemys insculpta"	-77.795841	40.229359	2016	5	27	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1270056258	"Glyptemys insculpta"	-73.866201	41.710938	2016	5	31	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1453091044	"Glyptemys insculpta"	-78.531151	39.197272	2016	5	30	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2235515913	"Glyptemys insculpta"	-79.326018	40.988652	2016	5	29	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2460024550	"Glyptemys insculpta"	-81.02743	46.630319	2016	5	13	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1270057822	"Glyptemys insculpta"	-72.06833	41.900161	2016	6	1	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1270058699	"Glyptemys insculpta"	-72.108564	41.946586	2016	6	2	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1272087775	"Glyptemys insculpta"	-72.545939	43.266931	2016	6	3	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1272100935	"Glyptemys insculpta"	-77.96374	39.739121	2016	6	9	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1272101222	"Glyptemys insculpta"	-78.231074	40.13445	2016	6	9	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1272101255	"Glyptemys insculpta"	-78.320916	40.010358	2016	6	9	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1272110601	"Glyptemys insculpta"	-77.619423	41.046594	2016	6	12	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1272110709	"Glyptemys insculpta"	-78.278528	40.160105	2016	6	13	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1272116180	"Glyptemys insculpta"	-78.317268	40.090387	2016	6	16	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1273844224	"Glyptemys insculpta"	-73.844292	41.745107	2016	6	1	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1273845937	"Glyptemys insculpta"	-78.233595	40.129123	2016	6	16	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1273854111	"Glyptemys insculpta"	-78.178989	39.295285	2016	6	19	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1273854823	"Glyptemys insculpta"	-72.799029	43.402696	2016	6	21	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1305122490	"Glyptemys insculpta"	-78.157176	39.250405	2016	6	18	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1453100995	"Glyptemys insculpta"	-74.524632	41.589015	2016	6	2	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1948747429	"Glyptemys insculpta"	-83.997296	46.849617	2016	6	13	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1948747445	"Glyptemys insculpta"	-83.836337	46.938593	2016	6	12	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1948748589	"Glyptemys insculpta"	-83.813958	46.901872	2016	6	22	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2235560069	"Glyptemys insculpta"	-78.143188	39.369551	2016	6	18	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2465164227	"Glyptemys insculpta"	-76.92476	40.143968	2016	6	18	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3061808382	"Glyptemys insculpta"	-72.267377	42.531394	2016	6	3	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3067914324	"Glyptemys insculpta"	-74.090423	41.784085	2016	6	13	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1291126674	"Glyptemys insculpta"	-84.473654	45.242156	2016	7	12	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1850967994	"Glyptemys insculpta"	-66.013445	46.16499	2016	7	13	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1850968293	"Glyptemys insculpta"	-66.041304	46.159057	2016	7	13	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1850968523	"Glyptemys insculpta"	-66.094364	46.048961	2016	7	13	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1880658089	"Glyptemys insculpta"	-77.983043	41.512611	2016	7	16	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2596405256	"Glyptemys insculpta"	-78.055182	45.915023	2016	7	23	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2802573340	"Glyptemys insculpta"	-78.334743	39.79838	2016	7	21	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2596387568	"Glyptemys insculpta"	-91.36836	44.876475	2016	8	7	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3420882305	"Glyptemys insculpta"	-71.838	42.366	2016	8	3	NA	"PRESERVED_SPECIMEN"	"GBIF"
1315076760	"Glyptemys insculpta"	-78.246815	40.032503	2016	9	18	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2236914103	"Glyptemys insculpta"	-77.796738	40.663605	2016	9	10	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3307474583	"Glyptemys insculpta"	-77.055771	38.95523	2016	10	22	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2579258855	"Glyptemys insculpta"	-74.562798	40.714353	2015	4	29	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3408402336	"Glyptemys insculpta"	-74.153	41.754	2015	4	14	NA	"HUMAN_OBSERVATION"	"GBIF"
1092878416	"Glyptemys insculpta"	-73.316733	44.274688	2015	5	5	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1092901287	"Glyptemys insculpta"	-75.998747	41.979984	2015	5	26	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1249273027	"Glyptemys insculpta"	-84.981174	43.739353	2015	5	30	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1890667677	"Glyptemys insculpta"	-73.156656	44.227004	2015	5	8	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2626354505	"Glyptemys insculpta"	-69.689209	46.702317	2015	5	15	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3327776234	"Glyptemys insculpta"	-78.308565	39.672858	2015	5	17	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3408415367	"Glyptemys insculpta"	-74.153	41.754	2015	5	28	NA	"HUMAN_OBSERVATION"	"GBIF"
3408439381	"Glyptemys insculpta"	-74.153	41.754	2015	5	28	NA	"HUMAN_OBSERVATION"	"GBIF"
1099972708	"Glyptemys insculpta"	-72.378862	41.847657	2015	6	13	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1144277920	"Glyptemys insculpta"	-88.582111	46.907454	2015	6	1	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1249273290	"Glyptemys insculpta"	-78.646361	39.82523	2015	6	19	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1249273306	"Glyptemys insculpta"	-72.404907	42.982655	2015	6	12	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1249273374	"Glyptemys insculpta"	-84.628761	43.627942	2015	6	26	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1265903402	"Glyptemys insculpta"	-72.109435	41.996543	2015	6	10	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1453059155	"Glyptemys insculpta"	-84.512414	45.306574	2015	6	18	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1702485340	"Glyptemys insculpta"	-66.865407	46.070448	2015	6	13	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2851155495	"Glyptemys insculpta"	-84.298007	43.581821	2015	6	8	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1099973058	"Glyptemys insculpta"	-76.714092	40.578553	2015	7	3	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1135208183	"Glyptemys insculpta"	-72.227014	41.924906	2015	7	25	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1227724345	"Glyptemys insculpta"	-88.19403	45.886408	2015	7	4	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1453061322	"Glyptemys insculpta"	-84.511944	44.502439	2015	7	19	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2238929440	"Glyptemys insculpta"	-91.960932	46.665029	2015	7	26	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2580239859	"Glyptemys insculpta"	-88.135159	45.683947	2015	8	15	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1315081491	"Glyptemys insculpta"	-76.765739	38.143739	2015	9	18	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1837780275	"Glyptemys insculpta"	-77.546423	39.273718	2015	10	12	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1227761387	"Glyptemys insculpta"	-72.299701	41.685704	2015	12	25	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3408407285	"Glyptemys insculpta"	-74.153	41.754	2014	4	12	NA	"HUMAN_OBSERVATION"	"GBIF"
1880551646	"Glyptemys insculpta"	-76.547124	41.746025	2014	5	14	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3032052101	"Glyptemys insculpta"	-75.279354	40.506264	2014	5	14	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
923924997	"Glyptemys insculpta"	-72.629787	42.835253	2014	6	28	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1024186924	"Glyptemys insculpta"	-78.877228	40.59064	2014	6	28	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1024329255	"Glyptemys insculpta"	-90.892674	44.541978	2014	6	14	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1935593857	"Glyptemys insculpta"	-89.163462	46.235789	2014	6	22	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1935593875	"Glyptemys insculpta"	-89.002655	46.328005	2014	6	22	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1935593896	"Glyptemys insculpta"	-89.083493	46.241937	2014	6	24	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1987148965	"Glyptemys insculpta"	-89.174823	46.273999	2014	6	4	NA	"PRESERVED_SPECIMEN"	"GBIF"
3327764729	"Glyptemys insculpta"	-74.327685	41.773867	2014	6	7	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3408377308	"Glyptemys insculpta"	-74.153	41.754	2014	6	18	NA	"HUMAN_OBSERVATION"	"GBIF"
3408408297	"Glyptemys insculpta"	-74.153	41.754	2014	6	6	NA	"HUMAN_OBSERVATION"	"GBIF"
1024197740	"Glyptemys insculpta"	-77.577822	41.560789	2014	7	22	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1933577733	"Glyptemys insculpta"	-69.774282	44.835363	2014	7	3	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1453155822	"Glyptemys insculpta"	-72.424639	43.116048	2014	8	26	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1500214179	"Glyptemys insculpta"	-76.890663	40.393368	2014	8	2	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3698371666	"Glyptemys insculpta"	-72.988153	46.75794	2014	8	18	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1024231574	"Glyptemys insculpta"	-72.30496	43.705556	2014	9	21	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2626586273	"Glyptemys insculpta"	-69.698176	44.187482	2013	4	26	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
891024588	"Glyptemys insculpta"	-77.149614	40.181714	2013	5	28	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1227763146	"Glyptemys insculpta"	-77.617797	39.841197	2013	5	28	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2579354798	"Glyptemys insculpta"	-72.04776	42.169947	2013	5	7	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3408335240	"Glyptemys insculpta"	-74.153	41.754	2013	5	30	NA	"HUMAN_OBSERVATION"	"GBIF"
3408439240	"Glyptemys insculpta"	-74.153	41.754	2013	5	29	NA	"HUMAN_OBSERVATION"	"GBIF"
891170066	"Glyptemys insculpta"	-77.877694	41.417679	2013	6	24	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
891171282	"Glyptemys insculpta"	-72.736619	43.905051	2013	6	29	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1024333048	"Glyptemys insculpta"	-78.005204	40.498819	2013	6	30	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1453091608	"Glyptemys insculpta"	-78.240957	39.799397	2013	6	8	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1453332430	"Glyptemys insculpta"	-74.454326	40.884018	2013	6	27	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1987115507	"Glyptemys insculpta"	-89.274582	46.534695	2013	6	26	NA	"PRESERVED_SPECIMEN"	"GBIF"
2234803480	"Glyptemys insculpta"	-79.694452	40.679217	2013	6	23	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3008441730	"Glyptemys insculpta"	-65.907704	46.763709	2013	6	17	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1450592001	"Glyptemys insculpta"	-66.4145	45.7812	2013	7	4	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450592015	"Glyptemys insculpta"	-66.416	45.778	2013	7	4	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450592016	"Glyptemys insculpta"	-66.415	45.7808	2013	7	4	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450592026	"Glyptemys insculpta"	-66.4151	45.7807	2013	7	4	NA	"PRESERVED_SPECIMEN"	"GBIF"
1987076909	"Glyptemys insculpta"	-89.174666	46.273818	2013	7	NA	NA	"PRESERVED_SPECIMEN"	"GBIF"
2237447231	"Glyptemys insculpta"	-74.537426	40.951683	2013	7	8	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3008529695	"Glyptemys insculpta"	-65.956468	46.772802	2013	7	1	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1450591999	"Glyptemys insculpta"	-66.413	45.776	2013	8	10	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450592019	"Glyptemys insculpta"	-66.3953	45.7792	2013	8	10	NA	"PRESERVED_SPECIMEN"	"GBIF"
1249301629	"Glyptemys insculpta"	-72.945942	43.16614	2013	9	21	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1253317946	"Glyptemys insculpta"	-72.853378	43.126026	2013	9	7	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1253317998	"Glyptemys insculpta"	-72.953514	43.148188	2013	9	21	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1450591997	"Glyptemys insculpta"	-66.424	45.7811	2013	9	18	NA	"PRESERVED_SPECIMEN"	"GBIF"
2814131854	"Glyptemys insculpta"	-68.886827	46.344697	2013	9	3	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1450591694	"Glyptemys insculpta"	-66.315	45.891	2013	10	12	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450591281	"Glyptemys insculpta"	-66.410986	45.784574	2012	4	11	NA	"PRESERVED_SPECIMEN"	"GBIF"
891080874	"Glyptemys insculpta"	-72.285788	41.80823	2012	5	13	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
891133048	"Glyptemys insculpta"	-75.921298	40.281678	2012	5	22	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
923908864	"Glyptemys insculpta"	-73.110216	43.683841	2012	5	6	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1987142752	"Glyptemys insculpta"	-88.668317	46.579676	2012	5	25	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450591264	"Glyptemys insculpta"	-65.941	46.8284	2012	6	17	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450591273	"Glyptemys insculpta"	-65.941	46.8284	2012	6	17	NA	"PRESERVED_SPECIMEN"	"GBIF"
1836601325	"Glyptemys insculpta"	-66.428338	45.678742	2012	6	8	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1836601344	"Glyptemys insculpta"	-66.666393	45.629158	2012	6	3	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2626384903	"Glyptemys insculpta"	-67.535162	45.557513	2012	6	21	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3466074622	"Glyptemys insculpta"	-75.501548	40.266019	2012	6	25	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1253298758	"Glyptemys insculpta"	-75.001503	43.784337	2012	7	11	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1253298956	"Glyptemys insculpta"	-72.753313	42.849794	2012	7	13	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1450591254	"Glyptemys insculpta"	-66.4244	45.7824	2012	7	2	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450591265	"Glyptemys insculpta"	-66.410986	45.784574	2012	7	3	NA	"PRESERVED_SPECIMEN"	"GBIF"
1621803095	"Glyptemys insculpta"	-81.593166	43.631008	2012	8	30	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3408334136	"Glyptemys insculpta"	-74.153	41.754	2012	8	4	NA	"HUMAN_OBSERVATION"	"GBIF"
2619972721	"Glyptemys insculpta"	-75.022837	43.628839	2012	9	1	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
891110512	"Glyptemys insculpta"	-76.712919	39.805778	2012	12	5	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1806367159	"Glyptemys insculpta"	-75.434387	40.087433	2011	4	11	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2013730693	"Glyptemys insculpta"	-72.070261	45.609554	2011	5	11	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1253298955	"Glyptemys insculpta"	-72.783996	42.935537	2011	6	10	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1450590979	"Glyptemys insculpta"	-66.411254	45.784067	2011	6	23	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450590980	"Glyptemys insculpta"	-66.42299	45.77876	2011	6	22	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450590981	"Glyptemys insculpta"	-66.42502	45.78348	2011	6	22	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450590985	"Glyptemys insculpta"	-66.424711	45.782932	2011	6	27	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450590987	"Glyptemys insculpta"	-66.41144	45.78406	2011	6	22	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450590998	"Glyptemys insculpta"	-66.40791	45.77756	2011	6	20	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450591000	"Glyptemys insculpta"	-66.42407	45.78124	2011	6	22	NA	"PRESERVED_SPECIMEN"	"GBIF"
2397590225	"Glyptemys insculpta"	-78.285515	39.72786	2011	6	4	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3408363907	"Glyptemys insculpta"	-74.153	41.754	2011	6	2	NA	"HUMAN_OBSERVATION"	"GBIF"
3408407897	"Glyptemys insculpta"	-74.153	41.754	2011	6	9	NA	"HUMAN_OBSERVATION"	"GBIF"
891063645	"Glyptemys insculpta"	-78.076023	40.26346	2011	7	4	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1324957281	"Glyptemys insculpta"	-76.470094	40.827384	2011	7	21	NA	"MACHINE_OBSERVATION"	"GBIF"
1837758279	"Glyptemys insculpta"	-62.18029	45.261414	2011	7	13	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1837759820	"Glyptemys insculpta"	-66.816724	45.202633	2011	7	21	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2012954396	"Glyptemys insculpta"	-76.097085	45.998357	2011	7	4	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3079842376	"Glyptemys insculpta"	-75.667627	41.974512	2011	7	20	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3097168884	"Glyptemys insculpta"	-76.113336	42.484281	2011	7	12	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3408397926	"Glyptemys insculpta"	-74.153	41.754	2011	7	13	NA	"HUMAN_OBSERVATION"	"GBIF"
1450590978	"Glyptemys insculpta"	-66.423892	45.779781	2011	8	6	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450590988	"Glyptemys insculpta"	-66.414363	45.779709	2011	8	6	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450590989	"Glyptemys insculpta"	-66.40513	45.77886	2011	8	6	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450590990	"Glyptemys insculpta"	-66.42408	45.78048	2011	8	6	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450590999	"Glyptemys insculpta"	-66.40888	45.779225	2011	8	6	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450591080	"Glyptemys insculpta"	-66.41198	45.78003	2011	8	6	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450591103	"Glyptemys insculpta"	-66.41442	45.77959	2011	8	6	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450591268	"Glyptemys insculpta"	-65.81374	47.02517	2011	8	11	NA	"PRESERVED_SPECIMEN"	"GBIF"
2529303964	"Glyptemys insculpta"	-72.946127	41.309992	2011	8	26	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2626397840	"Glyptemys insculpta"	-69.016269	47.135545	2011	8	27	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3408362965	"Glyptemys insculpta"	-74.153	41.754	2011	9	14	NA	"HUMAN_OBSERVATION"	"GBIF"
1272087160	"Glyptemys insculpta"	-72.088839	41.982702	2010	5	8	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1450591609	"Glyptemys insculpta"	-66.65	45.67	2010	5	28	NA	"PRESERVED_SPECIMEN"	"GBIF"
3408333681	"Glyptemys insculpta"	-74.153	41.754	2010	5	14	NA	"HUMAN_OBSERVATION"	"GBIF"
3408362689	"Glyptemys insculpta"	-74.153	41.754	2010	5	31	NA	"HUMAN_OBSERVATION"	"GBIF"
3466082763	"Glyptemys insculpta"	-75.477272	40.211495	2010	5	17	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
891098596	"Glyptemys insculpta"	-77.87165	41.466442	2010	6	14	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2851244441	"Glyptemys insculpta"	-78.47842	40.07424	2010	6	2	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3044721360	"Glyptemys insculpta"	-72.281013	44.725916	2010	6	4	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3408406698	"Glyptemys insculpta"	-74.153	41.754	2010	6	1	NA	"HUMAN_OBSERVATION"	"GBIF"
3408406706	"Glyptemys insculpta"	-74.153	41.754	2010	6	4	NA	"HUMAN_OBSERVATION"	"GBIF"
3408408695	"Glyptemys insculpta"	-74.153	41.754	2010	6	1	NA	"HUMAN_OBSERVATION"	"GBIF"
1450590683	"Glyptemys insculpta"	-65.798396	46.814138	2010	7	10	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450590685	"Glyptemys insculpta"	-65.939218	46.827856	2010	7	10	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450590706	"Glyptemys insculpta"	-65.939218	46.827856	2010	7	10	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450590711	"Glyptemys insculpta"	-65.939218	46.827856	2010	7	10	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450590718	"Glyptemys insculpta"	-65.939218	46.827856	2010	7	10	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450590719	"Glyptemys insculpta"	-65.939218	46.827856	2010	7	10	NA	"PRESERVED_SPECIMEN"	"GBIF"
1450590738	"Glyptemys insculpta"	-65.939218	46.827856	2010	7	10	NA	"PRESERVED_SPECIMEN"	"GBIF"
1802660768	"Glyptemys insculpta"	-63.427497	45.34873	2010	7	2	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
1065583434	"Glyptemys insculpta"	-72.743363	44.097177	2010	9	24	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3408331355	"Glyptemys insculpta"	-74.153	41.754	2009	4	4	NA	"HUMAN_OBSERVATION"	"GBIF"
1898835770	"Glyptemys insculpta"	-74.710061	41.119213	2009	5	23	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3059141011	"Glyptemys insculpta"	-72.75795	45.444681	2009	5	8	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
872996650	"Glyptemys insculpta"	-70.227	45.2549999990568	2009	6	21	NA	"HUMAN_OBSERVATION"	"GBIF"
